MIDAS,Lake,Town,Station,Year,Min_Sec,Min_Sec_Bottom,Mean_Sec,Mean_Sec_Bottom,Max_Sec,Max_Sec_Bottom,Num_Months_Secchi,Min_Col,Mean_Col,Max_Col,Min_Chla,Mean_Chla,Max_Chla,Ph,Alkalinity,Conductivity,Tphos_Ec,Tphos_Sg,Tphos_Bg,Tphos_Pg,Tsi_Sec,Tsi_Chl,Tsi_Tpec,Tsi_Tppg
3446,Pleasant Lake,"Casco, Otisfield",1,1987,7,NA,8.4,NA,9.5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1988,7,NA,8,NA,9.1,NA,7,NA,NA,NA,NA,NA,NA,6.5,10,NA,7,NA,19,NA,26,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1989,7.3,NA,8.1,NA,9.7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1990,7.6,NA,8.5,NA,10.5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1991,8.1,NA,9.2,NA,10.8,NA,6,NA,NA,NA,NA,NA,NA,7.37,13.5,36,4,NA,NA,NA,20,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1992,8,NA,9.5,NA,10.5,NA,6,NA,NA,NA,0.7,1.5,2.7,7.1,8.6,NA,6,NA,NA,NA,19,25,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1993,7.3,NA,9.5,NA,11.1,NA,6,NA,NA,NA,1.5,1.5,1.5,6.58,NA,NA,3,NA,8,NA,19,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1994,7.6,NA,9.6,NA,10.9,NA,7,NA,NA,NA,1.7,1.8,1.8,6.54,6,NA,4,NA,11,NA,19,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1995,8,NA,10.3,NA,11.8,NA,6,NA,NA,NA,NA,NA,NA,NA,8.5,NA,4,NA,12,NA,16,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1996,8.6,NA,9.3,NA,10.2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1997,6.4,NA,8.4,NA,9.3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,1998,7,NA,8.9,NA,10.4,NA,4,NA,NA,NA,3.9,3.9,3.9,NA,9,NA,6,NA,7,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2001,9.7,NA,10.2,NA,10.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2002,8,NA,8.8,NA,9.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2003,7.7,NA,8.8,NA,9.6,NA,3,1,4,6,2.3,2.3,2.3,NA,11,55,4,NA,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2004,6.7,NA,7.2,NA,7.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,30,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2005,7,NA,8.2,NA,9.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,25,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2006,7.6,NA,8.3,NA,8.9,NA,3,5,5,5,3.6,3.7,3.8,7.01,7,56,5,5,10,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2007,6.9,NA,8.2,NA,9.1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,25,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2008,7.8,NA,9.2,NA,10.3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2009,6.8,NA,7.4,NA,7.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,29,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2010,7.1,NA,7.8,NA,8.2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,27,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2011,7.5,NA,8,NA,8.5,NA,3,NA,NA,NA,2.2,2.4,2.5,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2012,6.5,NA,7.6,NA,8.6,NA,5,NA,NA,NA,NA,NA,NA,7.35,NA,48,NA,4,NA,NA,28,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2013,6.1,NA,7.3,NA,7.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,30,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2014,7.5,NA,8.4,NA,9.3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2015,5.1,NA,8.7,NA,9.8,NA,3,3,3,3,2,2,2,7.22,8,49,5,3,9,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2016,7.8,NA,8.7,NA,9.9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2017,7.4,NA,8.1,NA,9.1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,25,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",1,2018,8,NA,9,NA,9.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2015,4.7,NA,7,NA,9.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
3446,Pleasant Lake,"Casco, Otisfield",2,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1986,2.9,NA,2.9,NA,2.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1988,3.5,NA,4,NA,4.5,NA,5,NA,NA,NA,NA,NA,NA,6.31,11.3,NA,12,NA,NA,NA,60,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1989,3,NA,4,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,60,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1990,4.3,NA,5,NA,5.5,NA,4,NA,NA,NA,NA,NA,NA,6.52,7.3,36,7,NA,NA,NA,NA,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1991,4.5,NA,5.1,NA,5.8,NA,5,NA,NA,NA,2.1,3.1,4,NA,NA,NA,15,NA,14,11,47,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1992,4.7,NA,5.8,NA,6.9,NA,5,NA,NA,NA,1.7,1.7,1.7,7,NA,NA,NA,NA,15,10,41,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1993,4.5,NA,6.6,NA,8.9,NA,5,NA,NA,NA,2.2,2.2,2.2,6.3,10,NA,9,NA,22,10,34,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1994,5.4,NA,5.9,NA,6.3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,NA,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1995,4.9,NA,6.3,NA,7.3,NA,5,NA,NA,NA,NA,NA,NA,6.94,8.3,NA,9,NA,14,11,37,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1996,3.9,NA,5.1,NA,6.1,NA,5,NA,NA,NA,4.7,5.3,5.9,6.96,6.8,NA,NA,NA,10,8,47,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1997,5.2,NA,6.4,NA,7.1,NA,5,NA,NA,NA,1.9,3.6,4.7,NA,NA,NA,7,NA,12,9,36,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1998,4.4,NA,5.4,NA,6.5,NA,4,NA,NA,NA,4.7,4.7,4.7,6.4,6,NA,NA,NA,11,9,NA,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,1999,5.4,NA,6.5,NA,7.3,NA,5,NA,NA,NA,1.4,1.7,2.5,6.21,5.7,47,7,NA,14,12,35,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2000,4.3,NA,5.9,NA,6.8,NA,5,12,17,25,2.6,4.8,9.1,6.35,5.1,49,7,NA,18,16,40,52,35,NA
3448,Island Pond,"Harrison, Waterford",1,2001,5.6,NA,6.7,NA,7.9,NA,6,10,14,21,1.8,2.2,3.4,6.71,8.2,53,6,NA,12,13,34,33,30,NA
3448,Island Pond,"Harrison, Waterford",1,2002,5.4,NA,6.3,NA,7.9,NA,5,3,18,25,1.2,3.5,5.4,6.69,6.8,58,7,NA,13,12,37,43,34,NA
3448,Island Pond,"Harrison, Waterford",1,2003,5.3,NA,6.5,NA,7.8,NA,5,1,15,25,1.4,2.5,3.3,6.76,7.1,48,6,NA,13,13,35,35,31,NA
3448,Island Pond,"Harrison, Waterford",1,2004,4.3,NA,5.7,NA,6.7,NA,5,6,18,30,1.3,4,8.7,6.58,6.8,38,8,NA,11,12,42,47,37,NA
3448,Island Pond,"Harrison, Waterford",1,2005,5,NA,5.8,NA,6.8,NA,5,10,19,35,1.6,2.6,3.7,6.7,6.9,34,7,NA,14,12,41,36,33,NA
3448,Island Pond,"Harrison, Waterford",1,2006,5.2,NA,5.8,NA,6.3,NA,5,10,15,25,1.6,3,5.5,6.61,6.7,36,8,NA,16,13,41,40,36,NA
3448,Island Pond,"Harrison, Waterford",1,2007,5.6,NA,6.3,NA,7,NA,5,9,13,20,1.7,3.3,5.4,6.7,6.4,31,6,NA,10,NA,37,42,30,NA
3448,Island Pond,"Harrison, Waterford",1,2008,5.4,NA,6.1,NA,6.7,NA,5,5,13,28,1.5,2.8,8,6.5,7.3,31,6,NA,9,9,38,39,31,NA
3448,Island Pond,"Harrison, Waterford",1,2009,4.2,NA,5.4,NA,6.2,NA,5,8,14,24,1.4,3,3.9,6.63,8.4,32,8,NA,11,11,44,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2010,5.4,NA,6.4,NA,7.5,NA,5,9,12,15,1.7,3.1,6.8,6.75,10,29,8,NA,12,11,36,41,36,NA
3448,Island Pond,"Harrison, Waterford",1,2011,4.6,NA,5.4,NA,5.8,NA,5,10,14,20,2.1,2.9,4.4,6.63,8.3,29,9,NA,17,14,44,NA,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2012,4.3,NA,5.3,NA,6.4,NA,5,10,15,25,2.4,3.6,5.8,6.69,6.5,31,8,NA,16,12,45,44,35,NA
3448,Island Pond,"Harrison, Waterford",1,2013,4,NA,5.3,NA,7,NA,5,8,20,34,1.4,5.4,13.5,6.6,7,35,8,NA,14,12,45,55,37,NA
3448,Island Pond,"Harrison, Waterford",1,2014,4.9,NA,5.8,NA,6.6,NA,5,20,31,36,0.5,4.2,9,6.67,7,37,7,NA,10,9,41,48,35,NA
3448,Island Pond,"Harrison, Waterford",1,2015,4.9,NA,6.8,NA,8.3,NA,5,21,27,38,1.6,2.7,4.3,6.73,8.3,42,6,NA,13,9,33,37,30,NA
3448,Island Pond,"Harrison, Waterford",1,2016,5.2,NA,6.9,NA,8.7,NA,5,18,23,27,1.3,2.2,3.5,6.81,8.3,40,6,NA,13,10,32,32,28,NA
3448,Island Pond,"Harrison, Waterford",1,2017,4.2,NA,5.2,NA,6.4,NA,5,20,23,32,2.3,3.8,5.6,6.74,8.1,40,8,NA,NA,NA,46,46,36,NA
3448,Island Pond,"Harrison, Waterford",1,2018,5.1,NA,6.2,NA,7,NA,5,20,26,30,2,3,4,6.67,8.1,44,6,NA,14,14,37,40,30,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1972,3.5,NA,3.9,NA,4.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1976,4.9,NA,5.6,NA,6.4,NA,4,NA,NA,NA,1.6,2.2,3.1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1977,3.9,NA,5.2,NA,6.5,NA,2,NA,NA,NA,2.5,2.5,2.5,6.8,5,47,8,NA,12,9,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1978,5.5,NA,5.5,NA,5.5,NA,1,NA,NA,NA,NA,NA,NA,7.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1979,3.5,NA,5.1,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1980,3.5,NA,4.5,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1981,4,NA,4.8,NA,5.2,NA,5,NA,NA,NA,2.2,2.2,2.2,6.8,8,32,4,NA,38,NA,50,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1983,4.2,NA,4.6,NA,5.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1984,2.3,NA,4.7,NA,6.8,NA,5,NA,NA,NA,1.4,1.4,1.4,6.4,6,NA,NA,NA,NA,NA,52,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1985,4.1,NA,5.7,NA,7.5,NA,5,NA,NA,NA,NA,NA,NA,7,5,33,6,NA,8,NA,42,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1986,4.5,NA,5,NA,5.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1987,3.5,NA,4.8,NA,5.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1988,3.5,NA,5.6,NA,7.5,NA,5,NA,NA,NA,1.4,1.6,1.8,6.8,10.7,NA,12,NA,7,NA,43,NA,47,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1989,4.5,NA,4.7,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1990,4.5,NA,5.6,NA,7,NA,6,NA,NA,NA,NA,NA,NA,6.64,8,NA,NA,NA,6,6,43,NA,NA,30
3452,Crystal (Anonymous) Lake,Harrison,1,1991,4,NA,5.9,NA,7,NA,6,NA,NA,NA,2,2,2,7.3,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1992,2.8,NA,5.4,NA,10,NA,5,NA,NA,NA,3.4,3.4,3.4,NA,NA,NA,NA,NA,9,9,44,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1993,4.8,NA,6.3,NA,8,NA,5,NA,NA,NA,1.6,2.5,3.3,6.79,14,NA,NA,NA,9,7,37,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1994,4.7,NA,5.9,NA,7,NA,5,NA,NA,NA,NA,NA,NA,6.9,10,NA,5,NA,9,8,40,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1995,5.3,NA,6.9,NA,7.9,NA,5,NA,NA,NA,NA,NA,NA,7.03,9.8,NA,7,NA,8,8,32,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1996,5.7,NA,6.3,NA,7,NA,4,NA,NA,NA,2.3,2.7,3.5,6.9,12.5,8,NA,NA,6,6,NA,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1997,4.9,NA,5.9,NA,7.4,NA,5,NA,NA,NA,3.3,3.5,3.9,NA,NA,NA,NA,NA,8,7,40,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1998,4.5,NA,5.4,NA,5.9,NA,5,NA,NA,NA,3.7,4.8,5.9,6.59,7.5,NA,6,NA,8,7,44,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,1999,4.7,NA,6.6,NA,7.8,NA,5,NA,NA,NA,1.9,2.2,2.6,6.63,6.8,58,7,NA,8,7,34,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2000,4.8,NA,6,NA,7.3,NA,5,12,18,30,1.8,2.9,4.1,6.55,7,62,6,NA,10,10,39,39,31,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2001,5.3,NA,6.5,NA,7.9,NA,5,10,16,22,1.4,2.1,3,6.93,8.2,64,6,NA,11,11,35,31,30,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2002,5.3,NA,6.2,NA,7.5,NA,5,10,17,25,1.8,4.6,9.5,6.89,7.5,69,8,NA,13,12,37,51,37,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2003,5.7,NA,6.3,NA,7.2,NA,5,10,15,38,1.6,2.3,2.9,6.68,7.5,58,7,NA,9,9,37,33,32,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2004,4.4,NA,5.7,NA,6.8,NA,5,6,20,38,2.5,3.2,4,6.73,7.5,45,7,NA,9,10,42,41,34,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2005,3.9,NA,5.2,NA,7.2,NA,5,13,22,42,1.6,2.5,3.7,6.72,7.9,43,8,NA,8,8,46,35,35,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2006,5,NA,6,NA,6.6,NA,6,10,17,29,1.7,2.5,4,6.66,7.2,44,12,NA,11,10,39,36,46,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2007,4.4,NA,5.9,NA,6.9,NA,5,12,16,18,2,2.7,3.9,6.75,7.3,42,8,NA,10,9,40,37,36,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2008,4.8,NA,5.6,NA,6.5,NA,5,10,13,18,2,2.7,3.2,NA,7.3,38,7,NA,7,8,43,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2009,4.1,NA,5,NA,5.5,NA,5,9,15,17,2.7,2.9,3.2,6.6,8.4,38,9,NA,9,9,48,39,38,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2010,4.3,NA,5.7,NA,6.7,NA,5,6,13,20,1.5,2.2,3.1,6.71,10.6,37,7,NA,8,8,42,33,34,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2011,4.6,NA,6,NA,7.7,NA,5,6,14,20,1.8,2.9,4.2,6.69,9,38,8,NA,9,9,39,NA,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2012,3.7,NA,5.5,NA,6.3,NA,5,12,22,33,1.6,3.1,4.8,6.77,7.5,39,9,NA,9,9,43,40,38,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2013,4.8,NA,5.6,NA,6.3,NA,5,5,20,30,2,2.6,2.9,6.67,8.1,43,8,NA,8,9,43,36,36,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2014,4.5,NA,5.3,NA,6.2,NA,5,24,37,46,3.1,3.9,5.4,6.7,7.7,47,7,NA,8,9,45,47,34,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2015,4.7,NA,5.7,NA,6.6,NA,5,22,29,38,2.3,3.6,4.7,6.71,8.8,50,8,NA,9,9,42,44,35,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2016,5.1,NA,6.4,NA,7.3,NA,5,22,28,35,1.4,1.8,2.9,6.79,8.2,49,6,NA,9,9,36,28,31,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2017,4.4,NA,5.4,NA,6.2,NA,5,15,31,40,1.9,2.9,4.6,6.77,8.7,47,7,NA,7,7,44,39,33,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2018,4.7,NA,6.5,NA,7.7,NA,5,20,25,28,1,2.6,6,6.67,8,50,6,NA,10,9,35,37,29,NA
3454,Highland Lake,Bridgton,1,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1972,4.9,NA,5.2,NA,5.8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1975,6.5,NA,6.5,NA,6.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1976,4.4,NA,6.2,NA,7.6,NA,4,NA,NA,NA,2,3.8,6.4,7.4,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1977,5,NA,6.1,NA,7.5,NA,4,NA,NA,NA,2.8,2.8,2.8,6.87,7,32,5,NA,13,11,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1978,4.5,NA,5.6,NA,7,NA,4,NA,NA,NA,NA,NA,NA,7.2,10.6,34,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1979,5.5,NA,6.7,NA,7.5,NA,5,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,34,NA,NA,NA
3454,Highland Lake,Bridgton,1,1980,1.5,NA,5.7,NA,7,NA,4,NA,NA,NA,1.7,3,4.5,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1981,5,NA,6.3,NA,7.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1982,6.1,NA,7.2,NA,8.3,NA,6,NA,NA,NA,2.3,2.3,2.3,NA,NA,NA,9,NA,NA,NA,30,NA,NA,NA
3454,Highland Lake,Bridgton,1,1983,5.2,NA,7.1,NA,8.2,NA,6,NA,NA,NA,1.9,1.9,1.9,6.7,5,NA,4,NA,11,NA,31,NA,NA,NA
3454,Highland Lake,Bridgton,1,1984,5.8,NA,6.8,NA,7.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
3454,Highland Lake,Bridgton,1,1985,6.9,NA,8.5,NA,9.2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
3454,Highland Lake,Bridgton,1,1986,6.3,NA,7.1,NA,8.5,NA,6,NA,NA,NA,NA,NA,NA,6.8,6.5,26,16,NA,14,NA,31,NA,NA,NA
3454,Highland Lake,Bridgton,1,1987,5.4,NA,7.2,NA,8.5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
3454,Highland Lake,Bridgton,1,1988,5.3,NA,6.2,NA,7.5,NA,6,NA,NA,NA,2.1,2.8,3.4,6.75,11,NA,11,NA,18,NA,37,NA,46,NA
3454,Highland Lake,Bridgton,1,1989,5,NA,6.1,NA,7.8,NA,5,NA,NA,NA,1.9,2.4,3.4,NA,NA,NA,11,NA,11,8,38,NA,NA,37
3454,Highland Lake,Bridgton,1,1990,5.2,NA,6.1,NA,7.2,NA,5,NA,NA,NA,NA,NA,NA,6.64,7,NA,NA,NA,10,8,38,NA,NA,36
3454,Highland Lake,Bridgton,1,1991,4.8,NA,6.5,NA,7.4,NA,6,NA,NA,NA,1.7,2.3,3.1,7,NA,NA,NA,NA,11,8,35,NA,NA,NA
3454,Highland Lake,Bridgton,1,1992,5.2,NA,7.1,NA,8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,10,8,31,NA,NA,36
3454,Highland Lake,Bridgton,1,1993,5.8,NA,7.1,NA,8.7,NA,5,NA,NA,NA,2.1,2.2,2.3,6.87,8.5,NA,5,NA,9,8,31,NA,NA,NA
3454,Highland Lake,Bridgton,1,1994,5.9,NA,6.6,NA,7.8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,34,NA,NA,NA
3454,Highland Lake,Bridgton,1,1995,6.2,NA,7.4,NA,8,NA,5,NA,NA,NA,NA,NA,NA,6.85,8,NA,NA,NA,11,8,29,NA,NA,NA
3454,Highland Lake,Bridgton,1,1996,5.3,NA,6.3,NA,8,NA,5,NA,NA,NA,2.7,3.8,4.3,6.72,9.3,NA,4,NA,10,7,37,NA,NA,NA
3454,Highland Lake,Bridgton,1,1997,5.8,NA,6.5,NA,7.3,NA,6,NA,NA,NA,2.4,2.4,2.4,NA,NA,NA,NA,NA,11,9,35,NA,NA,NA
3454,Highland Lake,Bridgton,1,1998,5.1,NA,6.4,NA,7.3,NA,5,NA,NA,NA,2,3.1,4.6,6.15,6.9,NA,7,NA,9,7,36,41,NA,35
3454,Highland Lake,Bridgton,1,1999,4.8,NA,6.5,NA,8.6,NA,6,NA,NA,NA,1.8,3.3,6.8,6.19,5.3,38,6,NA,10,8,35,42,NA,37
3454,Highland Lake,Bridgton,1,2000,5,NA,6,NA,7.3,NA,5,9,14,18,2.3,5.3,10.3,6.35,5.3,37,8,NA,23,22,39,55,36,NA
3454,Highland Lake,Bridgton,1,2001,5.9,NA,6.9,NA,7.8,NA,5,8,13,21,1.4,2.4,3.3,6.77,7.5,40,7,NA,12,13,32,34,33,49
